Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
skwiieddjdksdjdjsdf.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
swish-ld.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
pub-8b71f714e37549baadfa1617d1c00237.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
t.ly,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
account.venmo.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
nwwiuriu.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
cloud-shadow-1b32.rstfmrteolierrebfgio.workers.dev,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1
tevomuhendislik.com.tr,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
webtelegram.eu.org,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
pub-e00ed203a8c94e1e806a3d3453458c6d.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
docusign-e.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
qmpzgalf.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
creast.trade,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
bpzqkfwpy.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
103.106.229.201,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
im-creator.com,0,0,0,3,0,0,0,1,0,1,1,1,0,0,1,0,1
stered.stream,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
sites.google.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,1,1
uspsvlvx.top,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
q-r.to,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
unleashed-bedecked-paradox.glitch.me,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
geiitlionn.gitbook.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
usps.com-trackrexd.top,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
home-104150.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
dropbox.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,1
playzap.pages.dev,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
ipfs.io,0,1,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
pub-2b9625b47a754b329b04a62dfbd4b6ab.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
is292-express.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
bafybeie7x57tycuk7dvmimwz7lb4azjrfqoeeqzx4sanlqwq672s5pg4xi.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
x7g2mg.webwave.dev,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
129.226.211.41,1,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
currentlyatt45.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
eidhjkokk.weeblysite.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
fantasticdomainmailserverautentication01.pages.dev,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1
linkin.bio,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
zpr.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
uspstfg.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
lt-posteni.top,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
atomicwallettt.gitbook.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
mardsklo.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
ayudadirecta.org,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
gl0balhte3yecu.xyz,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
comcorreos.email,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
lclsettings-vxds.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
netzeromailaccount.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
voicewsfg.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
notrpp.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
auspost.com-aucn.top,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
pub-ed64b968531c41d48fd7750f80f3c2f3.r2.dev,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
smessageries1.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
pub-15e198a585e94836b09cce7e681e6cfb.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
verifidentityed.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
tbo.evencarellc.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
bt-107537.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
banco.prime-digital.co.ua,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,1,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
metansckloginn.webflow.io,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
dfkrezd.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
zpr.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
new.express.adobe.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
yarapainting.com.au,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,1
msvcci.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
kdspolonhja.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
shorturl.at,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1
notivih.lebackyard.ovh,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
ib12resgate.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
fr-micfrance.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
conct-trust---app.gitbook.io,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1
chnverifi.webcindario.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
nuspolgtbb.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
pub-aca16ae72fc348dcb238e9ee73969003.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
trezoir-starti.gitbook.io,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
verificarclik.hstn.me,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
ivs.83e.myftpupload.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
dpd.makselaekumine.ee,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
telstra-103160.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
web3autofix.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
authdigiitale.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
orporz.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
toalkn.top,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
securedappsbridge.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
cobassigni.gitbook.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
linktr.ee,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1
serviceteasfreem.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
ikpowkdsa.info,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
sadejiupaslema.freewebhostmost.com,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
att-103657.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
lluu-099hy.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
pancake-frontend-9urm4h6ap-chefilip.vercel.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
signin-att-screen-103582.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
gvswqmk.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
multi-xchange.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
ptttgovt.icu,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
servientregzcol.lol,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
post-nl.digital,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
uudhuede.w3spaces.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
uqwfmw.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
accountarmaicoyvuc-secondary.z13.web.core.windows.net,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1
umh.zca.mybluehost.me,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1
r048dbkc.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
attomiicwallett.webflow.io,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
js.joomoom.cc,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
whare.100webspace.net,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
helps---s-ledgrlive.webflow.io,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
doctorsarm.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
ca-auths-bitbuy-cdn-auths.webflow.io,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
syneoshealthlondon.co.uk.admin-mcas.ms,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
att-login9336.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
fre3p0licy4etf45.start.page,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
crconavi.help,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
ptt-postt.top,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
q-r.to,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
sky-102247.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
q.maxlsvips.cc,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
tolls.linkse.info,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
pttgovochat.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
aliposchools.com,0,0,0,3,0,0,0,0,0,1,1,1,1,0,1,0,1
data1w.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
reagan-105824.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
ptt-postac.top,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
auth----home-metamask-cdn.webflow.io,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
43.156.0.130,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1
shorturl.at,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
serviceorange7.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
fitbizcpa.org,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
kukoinenlosgn.webflow.io,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
cl12.mlr.hu,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1
lomo89876564.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
ostwaltsonsite.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
uspsadx.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
webmailfree20.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
vanillagift.remadet.com,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1
miateahrcrexesteaio.gitbook.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
correosytelegrafoser.live,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
office-ce1ca.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
server-tiscalicz.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
drtgyuhjikllk.noreplym866.workers.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
worldofconstruction.com,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1
lesurvivantparmiseutent.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
pippawarrd.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
integrationfixer.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
fejivan244.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
pub-9880fe7fbe1b436dbaeb3e64d840c593.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
april.94-141-120-74.cprapid.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
btinternet-106940.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
pub-d91a268d1f314eeebe9770974d730478.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
usps.com-trackrtan.top,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
qiudbkj.mmm.page,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
uveexc.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
reactivate-device.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
start-treezorio.gitbook.io,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
usps.com-tracksplfc.live,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
axy.beb.mybluehost.me,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
usfw.frgrps.top,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
bt-login-102393.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
p.uspx-qc.xyz,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
help-mettammesask-org-extt.webflow.io,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
preshoffiz1.lp.page,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
eslafate.cc,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
aderokoubamse.freewebhostmost.com,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,0,1
927084.cc,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
ultra-send.fr,0,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,1
fjuviodopkdme890eofj.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
flwngdc6.paperform.co,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
otonre.e6hdx.my.id,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
msquarehrm.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1
briuoqrakq.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
a7f4q5.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
usps.packages.delive.men,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
isxykfokg84r.martincaldeyro.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
aegrwae22.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
uuvfay.webwave.dev,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
aramexposte.live,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
flintstone.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
olamidechase171.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
pub-565a23beb28f44f5bbc6bc92c5cf97ad.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
jemi.so,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
onlinesupporthelp-kyoto-u.weebly.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
sgn-mta.com,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
conavii-cr.art,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
pub-e6738044ac6b43d5bc61614a89552053.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
edikhtgsbdc.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
pro111-guardian-cu-technow.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
pancakeprotectors.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
storage-set-lee.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
road.eccellenzeitaliane.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
hadeedethopia.nyatechservices.com,0,0,1,4,0,0,0,0,0,1,1,1,1,0,1,0,1
meatmmaskeelcciine.gitbook.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
fbcenter-case100510563211.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
dropbox.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,1
toalka.top,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
aqhwu.cn,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1
pub-6d8db2febbd04ec7b452db2422cc18df.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
mashangyoushu.cn,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
facebook-resetpassword.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
updatecenturymail.weeblysite.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
trezewaletl.gitbook.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
gov.emocaptcha.us,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
btinternet-104920.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
ldgrlvewallxt.webflow.io,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
evernote.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,1
dasd-504b3.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
uspsceno.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
pub-9d8bf582a24147e385c079f2e5fd9a4b.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
barery.top,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
zpr.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
velby.xyz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
dwasdft.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
sites.google.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,1,1
pub-ebe076311e834ba599f7374e37ca7f7a.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
pub-3b4815dd9b75400a9bc050aa707e6e30.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
coenbiecamlogens.gitbook.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
shorturl.at,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
sbobetuse.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
home-107257.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
nameslook.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
case1001056218521564552966.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
bafkreihitaduxmdqk3n72qdzcqjuds2jbl3zahhib6kdp233tm35zkxl34.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1
evenementlesinfos.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
trezorrwziostartio.gitbook.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
shorturl.at,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
498291975887803508.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
t.ly,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
yfgsef.xyz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
cancellnsccu-acessonline.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
aisnth.sbs,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
upxholdlogi.gitbook.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
bafybeify6csa3gts7ipz2xrajtsptnfkv4bf7lih24uxolj2roae343xcq.ipfs.w3s.link,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
supercaracol.ar,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,1,1
